sample_id,run_id,group,severity,bad_name,ground_truth,current_token_prob,current_token_rank,gt_token_prob,gt_token_rank,entropy,argmax_confidence,argmax_decoded,top5
446,9,control,none,,sampleToCompute,3.8601374474644956e-07,2296.3333333333335,3.8601374474644956e-07,2296.3333333333335,0.16373774409294128,0.9644920825958252,ToCompute,"[[""To"", 0.9969262480735779], [""Object"", 0.00204864121042192], [""For"", 0.0004865950031671673], [""_to"", 8.455751958535984e-05], [""Instance"", 7.010065019130707e-05]]"
446,9,mask,full,,sampleToCompute,5.666862002799237e-11,106768.0,6.365175048964981e-06,26.0,0.03692992776632309,0.995049238204956,ToCompute,"[[""To"", 0.9999634027481079], [""To"", 4.495037046581274e-06], [""For"", 3.726516752067255e-06], [""o"", 1.2482266811275622e-06], [""_to"", 1.136523451350513e-06]]"
459,9,smell,severe,x,title,2.8719663532683626e-05,12.0,5.187987994759169e-08,9755.0,0.7576389312744141,0.5582610964775085,,"[["","", 0.5582610964775085], ["","", 0.43477416038513184], ["""", 0.0035336336586624384], ["","", 0.00018727572751231492], ["""", 0.0001552570320200175]]"
459,9,smell,moderate,val,title,8.908208428692888e-07,61.0,1.7402197016735954e-08,10663.0,0.7000397443771362,0.591630756855011,,"[["","", 0.591630756855011], ["","", 0.406621515750885], ["""", 0.0005394974141381681], ["","", 6.443378515541553e-05], ["""", 4.2922154534608126e-05]]"
459,9,smell,mild,myVar,title,3.4092207767955074e-07,1845.5,2.2585522341245223e-09,3163.0,0.3697606325149536,0.7942668199539185,Var,"[[""Var"", 0.9996613264083862], [""var"", 0.00011589352652663365], [""String"", 3.7625115510309115e-05], [""Name"", 3.5345525247976184e-05], [""Variable"", 2.585934089438524e-05]]"
459,9,control,none,,title,1.562499107876647e-07,270.0,1.562499107876647e-07,270.0,0.6618490219116211,0.6766783595085144,,"[["","", 0.6766783595085144], ["","", 0.31964024901390076], ["""", 0.0025978810153901577], ["","", 6.923118053236976e-05], ["""", 4.758185241371393e-05]]"
459,9,mask,full,,title,3.000326209701143e-09,89852.0,1.3906716958445031e-05,12.0,0.7085636258125305,0.6484705805778503,,"[["","", 0.6484705805778503], ["","", 0.3471013307571411], ["""", 0.001037814188748598], ["","", 0.0001404528593411669], ["""", 8.002763206604868e-05]]"
11,10,smell,severe,a1,context,0.0005962447901310952,24.5,1.5876317775109783e-05,18.0,0.725859522819519,0.8949999809265137,1,"[[""1"", 0.9505809545516968], [""0"", 0.04176561161875725], [""2"", 0.003220618236809969], [""3"", 0.0011847993591800332], [""Context"", 0.0005257514421828091]]"
11,10,smell,moderate,foo,context,9.636505637899972e-06,99.0,6.22179595666239e-06,128.0,0.4407252073287964,0.9365270137786865,,"[["")"", 0.9365270137786865], ["")"", 0.034112993627786636], ["")"", 0.005927949212491512], ["""", 0.004616691265255213], [""."", 0.004074215888977051]]"
11,10,smell,mild,result1,context,0.00019744575820368482,12.5,9.838792038863176e-07,45.0,0.38619664311408997,0.9196723699569702,1,"[[""1"", 0.9963688850402832], [""0"", 0.002179548144340515], [""2"", 0.00066472461912781], [""3"", 0.00012686490663327277], [""9"", 3.750119503820315e-05]]"
11,10,control,none,,context,3.2110619940795004e-07,115.0,3.2110619940795004e-07,115.0,0.20420309901237488,0.9557642340660095,,"[["")"", 0.9557642340660095], ["")"", 0.04199334979057312], ["")"", 0.0005286182858981192], ["""", 0.0002829489822033793], [""})"", 0.00010409111564513296]]"
11,10,mask,full,,context,3.150541161289766e-09,88412.0,7.891935638326686e-07,111.0,0.1429460644721985,0.9792149066925049,,"[["")"", 0.9792149066925049], ["")"", 0.01684832200407982], ["")"", 0.0007880065822973847], ["")."", 0.00014576654939446598], [""))"", 7.802320760674775e-05]]"
14,10,smell,severe,a1,queryBuilder,0.0001857500132622647,66.0,8.822573832389935e-06,36.5,0.19694264233112335,0.9580222368240356,1,"[[""1"", 0.9981591105461121], [""2"", 0.0013243379071354866], [""0"", 0.00020309380488470197], [""3"", 0.00011571936920518056], [""Builder"", 3.5292410757392645e-05]]"
14,10,smell,moderate,val,queryBuilder,4.938612983096391e-05,8.0,7.814020136720501e-06,22.0,0.5220571160316467,0.847180962562561,,"[["""", 0.847180962562561], [""="", 0.1299194097518921], ["""", 0.01551666110754013], [""="", 0.005362414289265871], ["""", 0.0006817544926889241]]"
14,10,smell,mild,result1,queryBuilder,4.948528908244043e-05,30.0,6.585694073635295e-06,29.0,0.20046114921569824,0.9532846212387085,1,"[[""1"", 0.999047577381134], [""2"", 0.0006665117107331753], [""Builder"", 8.473744674120098e-05], [""0"", 5.823914398206398e-05], [""3"", 5.13958657393232e-05]]"
14,10,control,none,,queryBuilder,3.386194402987819e-06,2210.5,3.386194402987819e-06,2210.5,0.07447748631238937,0.9860469102859497,Builder,"[[""Builder"", 0.9998021721839905], [""builder"", 1.6698395484127104e-05], [""Builders"", 1.473628253734205e-05], [""StringBuilder"", 9.514459634374361e-06], [""_builder"", 6.96092729413067e-06]]"
14,10,mask,full,,queryBuilder,7.426691900347393e-11,73441.5,1.771705618125452e-05,9.5,0.026064526289701462,0.9964441061019897,Builder,"[[""Builder"", 0.9999305009841919], [""QueryBuilder"", 2.014469646383077e-05], [""_builder"", 1.0782679055409972e-05], [""Builder"", 3.966726126236608e-06], [""builder"", 3.5006235066248337e-06]]"
17,10,smell,severe,a1,millis,5.72039949986447e-06,24.5,1.0741707523465038e-10,7528.0,0.02335435338318348,0.9968323111534119,1,"[[""1"", 0.9988237023353577], [""2"", 0.0008556261891499162], [""0"", 0.00013967714039608836], [""3"", 0.00013121453230269253], [""4"", 2.1420182747533545e-05]]"
17,10,smell,moderate,foo,millis,3.354500449859188e-06,25.0,1.8553218961159246e-09,7747.0,0.07280120998620987,0.9886077046394348,,"[["""", 0.9886077046394348], ["""", 0.00910476129502058], [""="", 0.0011575405951589346], ["""", 0.0005467834416776896], ["""", 0.0001471647701691836]]"
17,10,smell,mild,temp1,millis,5.093898764130245e-06,19.5,6.927099449605123e-10,1820.0,0.03350602835416794,0.9951730966567993,1,"[[""1"", 0.9955377578735352], [""2"", 0.004068535286933184], [""3"", 0.0002600927255116403], [""0"", 5.1215301937190816e-05], [""4"", 2.2726651877746917e-05]]"
17,10,control,none,,millis,2.713709648105578e-07,114.0,2.713709648105578e-07,114.0,0.15558774769306183,0.9743067622184753,,"[["""", 0.9743067622184753], ["""", 0.013897739350795746], [""="", 0.00791869405657053], ["""", 0.0015592832351103425], [""1"", 0.0008346241666004062]]"
17,10,mask,full,,millis,6.869230011197214e-12,88016.0,3.3237267160757256e-08,28.0,0.007608481217175722,0.9991562366485596,,"[["""", 0.9991562366485596], ["""", 0.0006261978414840996], [""="", 0.0001158349696197547], ["""", 7.961212395457551e-05], ["""", 5.767082711827243e-06]]"
22,10,smell,severe,a,status,0.00015272918972186744,18.0,1.7642555576458108e-06,679.0,0.3118092715740204,0.9638262987136841,consumer,"[[""consumer"", 0.9638262987136841], [""new"", 0.006494210567325354], [""result"", 0.005731120239943266], [""producer"", 0.004192977212369442], [""final"", 0.004192977212369442]]"
22,10,smell,moderate,foo,status,4.404519495437853e-05,37.0,1.5704796169302426e-05,65.0,0.29961642622947693,0.9701598882675171,,"[["")"", 0.9701598882675171], ["")"", 0.005768781527876854], ["")"", 0.003724605543538928], [""]"", 0.0032869528513401747], [""*/"", 0.0015526466304436326]]"
22,10,smell,mild,result1,status,0.004033557702314283,6.0,2.200604103563819e-05,7.0,0.34974634647369385,0.9623067378997803,1,"[[""1"", 0.9945711493492126], [""2"", 0.0031655021011829376], [""0"", 0.0016943712253123522], [""3"", 8.435776544502005e-05], [""Type"", 6.993504939600825e-05]]"
22,10,control,none,,status,3.99083255615551e-05,26.0,3.99083255615551e-05,26.0,0.37146496772766113,0.9357326030731201,,"[["")"", 0.9357326030731201], ["""", 0.04376479983329773], ["")"", 0.008617798797786236], ["")"", 0.0014975490048527718], ["""", 0.0014068169984966516]]"
22,10,mask,full,,status,2.002709775794642e-09,86802.0,4.91078299091896e-06,26.0,0.05617012083530426,0.9946869611740112,,"[["")"", 0.9946869611740112], ["")"", 0.0015918997814878821], ["")"", 0.001404846552759409], [""){"", 0.00024412573839072138], ["""", 0.00022933489526621997]]"
24,10,smell,severe,xx,request,2.8232472686795518e-05,10.0,4.413665166680403e-08,10562.0,0.07182256132364273,0.9937319159507751,,"[["""", 0.9937319159507751], ["""", 0.0029712046962231398], [""."", 0.0002763650845736265], ["""", 7.20941461622715e-05], [""."", 6.564245995832607e-05]]"
24,10,smell,moderate,foo,request,0.0001209044421557337,9.0,2.629715254442999e-06,148.0,0.17189152538776398,0.979698896408081,,"[["""", 0.979698896408081], ["""", 0.010883471928536892], [""bar"", 0.001669034594669938], [""."", 0.0015679127536714077], ["""", 0.00034984858939424157]]"
24,10,smell,mild,result1,request,0.00030783880836793287,14.0,6.553162279487879e-08,159.0,0.08097568154335022,0.9897661209106445,1,"[[""1"", 0.9983308911323547], [""2"", 0.0012443145969882607], [""0"", 0.00016839965246617794], [""3"", 5.467136361403391e-05], ["""", 4.2578096326906234e-05]]"
24,10,control,none,,request,4.32696424468304e-06,25.0,4.32696424468304e-06,25.0,0.06075931340456009,0.993129312992096,,"[["""", 0.993129312992096], ["""", 0.004895717836916447], [""."", 0.00031297278474085033], ["""", 0.00013046646199654788], [""="", 6.768510502297431e-05]]"
24,10,mask,full,,request,1.0787797322109327e-09,93688.0,4.235981759848073e-05,7.0,0.060346804559230804,0.9932128190994263,,"[["""", 0.9932128190994263], ["""", 0.004896129481494427], [""."", 0.00020208739442750812], ["""", 0.00010816959547810256], [""="", 6.163316720630974e-05]]"
25,10,smell,severe,xx,requestUrl,0.00010570311860647053,31.0,8.457845410703158e-07,6221.0,1.4238024950027466,0.6775640845298767,,"[["";"", 0.6775640845298767], ["";"", 0.18236389756202698], ["";"", 0.07602058351039886], ["""", 0.008529272861778736], [""="", 0.0031377444975078106]]"
25,10,smell,moderate,foo,requestUrl,2.6727895601652563e-05,100.0,1.4110041774983983e-06,1923.0,1.6145567893981934,0.5795938372612,,"[["";"", 0.5795938372612], ["";"", 0.21322067081928253], ["";"", 0.12148946523666382], [""="", 0.018631013110280037], ["";"", 0.006643092725425959]]"
25,10,smell,mild,myVar,requestUrl,6.615583929558966e-07,1130.5,1.8748381331867847e-06,1281.5,0.5470722913742065,0.8506132364273071,Var,"[[""Var"", 0.9996640682220459], [""var"", 7.965258555486798e-05], [""Variable"", 5.142757800058462e-05], [""String"", 3.320413816254586e-05], [""_var"", 1.2215120477776509e-05]]"
25,10,control,none,,requestUrl,2.365779194768436e-07,678.0,2.365779194768436e-07,678.0,0.31163835525512695,0.8986220359802246,Url,"[[""Url"", 0.9998440742492676], [""URL"", 5.475422949530184e-05], [""Uri"", 2.14420651900582e-05], [""Url"", 1.6699097614036873e-05], [""_url"", 7.888094842201099e-06]]"
25,10,mask,full,,requestUrl,4.1143277248675836e-09,91576.0,1.8738307545618227e-06,42.0,0.22067882120609283,0.948347806930542,Url,"[[""Url"", 0.9997791647911072], [""URL"", 0.00010228772589471191], [""_url"", 1.1476365216367412e-05], [""Url"", 1.0127855603059288e-05], [""url"", 9.514240446151234e-06]]"
33,10,smell,severe,x,clientId,0.00012009446800220758,20.0,6.173133471065739e-08,7850.0,0.4758540987968445,0.9141762256622314,,"[["""", 0.9141762256622314], [""="", 0.03329886868596077], ["""", 0.02593318372964859], ["""", 0.008419271558523178], [""="", 0.005435890052467585]]"
33,10,smell,moderate,val,clientId,4.7184148570522666e-05,18.0,5.789831547531321e-08,7378.0,0.5657379627227783,0.8616099953651428,,"[["""", 0.8616099953651428], [""="", 0.09666995704174042], ["""", 0.027696408331394196], [""="", 0.006179903168231249], ["""", 0.002135717775672674]]"
33,10,smell,mild,value1,clientId,5.3144540379079785e-05,68.5,7.434268756156825e-10,8414.0,0.22618524730205536,0.9561283588409424,1,"[[""1"", 0.9958828687667847], [""2"", 0.003374103456735611], [""0"", 0.00033408147282898426], [""3"", 0.0002444192359689623], [""4"", 4.521301161730662e-05]]"
33,10,control,none,,clientId,5.5128218434674636e-08,130.0,5.5128218434674636e-08,130.0,0.8942039012908936,0.7411578893661499,,"[["""", 0.7411578893661499], ["""", 0.10030481219291687], ["""", 0.08851868659257889], ["""", 0.060837943106889725], ["""", 0.004407085478305817]]"
33,10,mask,full,,clientId,1.1031209973255685e-10,88519.0,4.8877069502850645e-08,150.0,0.6324054002761841,0.8371872901916504,,"[["""", 0.8371872901916504], ["""", 0.07787054032087326], ["""", 0.04723087698221207], ["""", 0.034554846584796906], ["""", 0.0015182339120656252]]"
43,10,smell,severe,a1,serviceTimeEWMA,0.0004933255987396024,53.0,1.1437591185270435e-06,1170.5,0.17849746346473694,0.9752121567726135,1,"[[""1"", 0.9962479472160339], [""0"", 0.0014977981336414814], [""2"", 0.0012417184188961983], [""3"", 0.00020270494860596955], [""4"", 5.455729478853755e-05]]"
43,10,smell,moderate,val,serviceTimeEWMA,4.082891609868966e-05,52.0,1.790129857681677e-07,15678.0,0.7165289521217346,0.8716476559638977,,"[["""", 0.8716476559638977], ["""", 0.07616372406482697], [""="", 0.02322862297296524], ["""", 0.0035622247960418463], [""="", 0.0013520680367946625]]"
43,10,smell,mild,result1,serviceTimeEWMA,0.00034944905291922623,7.5,2.7804050151125637e-07,2093.0,0.133416548371315,0.9785186648368835,1,"[[""1"", 0.9956095814704895], [""2"", 0.0031688071321696043], [""0"", 0.000402868608944118], ["""", 0.00016794062685221434], [""3"", 0.0001392276753904298]]"
43,10,control,none,,serviceTimeEWMA,4.859822465286268e-07,4916.75,4.859822465286268e-07,4916.75,0.11127559840679169,0.9845954179763794,TimeEWMA,"[[""Time"", 0.9997475743293762], [""Time"", 0.0001088812859961763], [""_time"", 5.474894351209514e-05], [""Times"", 3.3206910302396864e-05], [""time"", 1.473547763453098e-05]]"
43,10,mask,full,,serviceTimeEWMA,1.8093554257669116e-10,110255.5,1.4899411726609912e-07,721.75,0.03971131891012192,0.9924742579460144,TimeEWMA,"[[""Time"", 0.9999239444732666], [""Time"", 4.539647852652706e-05], [""_time"", 9.51561833062442e-06], [""MA"", 5.421835794550134e-06], [""time"", 1.5533821624558186e-06]]"
45,10,smell,severe,a,context,4.540335339697776e-06,65.0,6.923184628249146e-06,43.0,0.41428497433662415,0.9053943157196045,,"[["","", 0.9053943157196045], ["","", 0.08421479165554047], ["""", 0.0023889897856861353], [""."", 0.0009355418151244521], ["","", 0.000604031200055033]]"
45,10,smell,moderate,tmp,context,1.302072632825002e-05,101.0,2.843988659151364e-05,56.0,0.6767173409461975,0.8973197340965271,,"[["","", 0.8973197340965271], ["","", 0.04755620285868645], [""."", 0.02545500360429287], ["","", 0.003903650911524892], ["";"", 0.001577217597514391]]"
45,10,smell,mild,myVar,context,1.4325731731990032e-06,3331.0,4.312891235258576e-07,23.0,0.32815587520599365,0.9153209924697876,Var,"[[""Var"", 0.9997628331184387], [""var"", 6.203962402651086e-05], [""Vars"", 2.5861965696094558e-05], [""Context"", 2.4295068214996718e-05], [""Var"", 1.7774653315427713e-05]]"
45,10,control,none,,context,1.4728779262895841e-07,254.0,1.4728779262895841e-07,254.0,0.31072184443473816,0.913700520992279,,"[["","", 0.913700520992279], ["","", 0.08498738706111908], ["","", 0.00016406425856985152], [""."", 0.0001277733827009797], ["""", 0.00010592785110929981]]"
45,10,mask,full,,context,6.659503504202746e-10,91985.0,2.016431835727417e-06,23.0,0.35959041118621826,0.8920964598655701,,"[["","", 0.8920964598655701], ["","", 0.10654573142528534], ["","", 0.00029926502611488104], [""."", 7.108166755642742e-05], ["""", 4.885367161477916e-05]]"
47,10,smell,severe,x,builder,0.0013388852821663022,5.0,8.295868610730395e-05,24.0,0.3110797107219696,0.9479838013648987,,"[["""", 0.9479838013648987], ["""", 0.03453030809760094], ["""", 0.005295394454151392], ["""", 0.001948066521435976], [""x"", 0.0013388852821663022]]"
47,10,smell,moderate,bar,builder,3.9327216654783115e-05,14.0,1.9166554920957424e-05,23.0,0.24833451211452484,0.9513781070709229,,"[["""", 0.9513781070709229], ["""", 0.036888930946588516], ["""", 0.007263861130923033], ["""", 0.0011857928475365043], ["""", 0.0008675445569679141]]"
47,10,smell,mild,result1,builder,6.686453389193048e-06,24.0,4.213186457491247e-06,18.0,0.20626306533813477,0.9498965740203857,1,"[[""1"", 0.9977113008499146], [""2"", 0.0011681998148560524], [""0"", 0.0003144167421851307], ["""", 0.0001791492395568639], [""Builder"", 0.00013106840196996927]]"
47,10,control,none,,builder,0.00011372860899427906,7.0,0.00011372860899427906,7.0,0.11059638857841492,0.9809874296188354,,"[["""", 0.9809874296188354], ["""", 0.01585618406534195], ["""", 0.0014748548856005073], ["""", 0.000509696255903691], ["""", 0.0002562913578003645]]"
47,10,mask,full,,builder,6.635810650967855e-11,82178.0,0.00033077236730605364,5.0,0.08866839110851288,0.9860185384750366,,"[["""", 0.9860185384750366], ["""", 0.010953676886856556], ["""", 0.0012289684964343905], ["""", 0.00045211223186925054], [""builder"", 0.00033077236730605364]]"
49,10,smell,severe,a,response,9.585221505403752e-10,226.0,3.261207137672528e-10,455.0,6.361151463352144e-05,0.999996542930603,copy,"[[""copy"", 0.999996542930603], ["".copy"", 6.083573111936857e-07], [""Copy"", 3.9278498320527433e-07], [""_copy"", 2.536010583753523e-07], [""count"", 1.19792659347695e-07]]"
49,10,smell,moderate,bar,response,0.0013569192960858345,5.0,1.4693898719997378e-06,493.0,0.46174949407577515,0.9311933517456055,,"[["","", 0.9311933517456055], ["","", 0.038434941321611404], ["""", 0.011011794209480286], ["";"", 0.0017423189710825682], [""bar"", 0.0013569192960858345]]"
49,10,smell,mild,myVar,response,2.0905985689267936e-06,2465.5,1.646248115605431e-08,702.0,0.2810564339160919,0.9100228548049927,Var,"[[""Var"", 0.9996931552886963], [""var"", 9.608215623302385e-05], [""Var"", 2.7528001737664454e-05], [""_var"", 2.5860163077595644e-05], [""Val"", 1.22154751807102e-05]]"
49,10,control,none,,response,1.5655422203053604e-06,56.0,1.5655422203053604e-06,56.0,0.38970834016799927,0.8893376588821411,,"[["","", 0.8893376588821411], ["","", 0.10621623694896698], ["""", 0.001945418189279735], ["","", 0.00038307555951178074], ["")"", 0.00015001454448793083]]"
49,10,mask,full,,response,1.7071093427745154e-09,86460.0,1.6235539078479633e-05,8.0,0.31897619366645813,0.9131929874420166,,"[["","", 0.9131929874420166], ["","", 0.08494017273187637], ["","", 0.000369519111700356], ["""", 0.0001359384914394468], [""\uff0c"", 5.0008973630610853e-05]]"
