model,mode,id,identifier,n_sites,consistent,agreed_pred,em,lev_sim,nw_sim,subtok_fuzzy,qual_char,copies_obf
DreamCoder-7B,all-masked,914,numeric,1,1.0,numeric_field,0.0,0.5384615384615384,0.5384615384615384,0.5,1.0,0.0
DreamCoder-7B,all-masked,914,dataset,36,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,aggregation,33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,buckets,55,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,doubleError,20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,shard_size,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedDocCount,23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedMins,14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,getKey,19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,keys,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedMaxes,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,but,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,be,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,of,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedDocCountOnlySearch,20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,than,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedCentroidsOnlySearch,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedMaxesOnlySearch,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,doc,14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedDocCountSearchReduce,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedCentroidsSearchReduce,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedMaxesSearchReduce,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedCentroid,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedMax,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,documents,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,mins,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,maxes,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,docCounts,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedMinsOnlySearch,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,test,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,an,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedDocCountBigKeys,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedMinsBigKeys,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,expectedMaxesBigKeys,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,stats,40,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,deltaError,19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,has,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,builder,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,buildIndex,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,iw,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,verify,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,t1,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,v1,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,t2,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,v2,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,cannot,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,nested,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,must,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,greater,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,least,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,was,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,_name,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,initial_buffer,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,nodeSettings,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,_index,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,query,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,multipleSegments,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,configure,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,directory,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,config,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,indexWriter,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,indexReader,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,aggregationBuilder,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,fieldType,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,data,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,invalid,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,type,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,914,fieldVal,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,to,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,usr,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,path,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,standalone,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,reporter,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,executor,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,fileSystem,13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,outErr,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,testRoot,10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,test,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,remove,1,1.0,getMessage,0.0,0.19999999999999996,0.2,0.0,1.0,0.0
DreamCoder-7B,all-masked,916,directory,1,1.0,pathPath,0.0,0.0,0.05555555555555555,0.0,1.0,0.0
DreamCoder-7B,all-masked,916,binary,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,workspaceDir,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,workspace,1,1.0,Test,0.0,0.11111111111111116,0.1111111111111111,0.0,1.0,0.0
DreamCoder-7B,all-masked,916,name,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,stdout,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,stderr,1,1.0,onExecutionException,0.0,0.09999999999999998,0.1,0.0,1.0,0.0
DreamCoder-7B,all-masked,916,output,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,directories,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,outputBase,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,mock,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,product,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,bin,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,optionsParser,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,verbose_failures,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,localExecutionOptions,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,resourceManager,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,memoryMb,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,cpu,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,localTestCount,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,execRoot,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,binTools,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,strategy,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,env,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,binTools1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,fallbackTmpDir,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,arguments,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,environment,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,spawn,18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,dummy,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,got,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,failed,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,error,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,executing,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,command,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,echo,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,cd,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,pwd,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,set,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,foo,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,bar,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,baz,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,boo,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,sh,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,916,actionExecutionException,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,and,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,to,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,one,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,the,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,only,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,endLatch,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,conditionLatch,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,settings,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,transport,21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,concurrent,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,transportAddresses,15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,seedHostsResolver,14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,threadPool,15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,reverse,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,resolving,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,closeables,14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,node,1,1.0,testThreadPool,0.0,0.0714285714285714,0.07142857142857142,0.0,1.0,0.0
DreamCoder-7B,all-masked,917,transportService,22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,test_node,1,1.0,testNode,0.0,0.7777777777777778,0.7777777777777778,1.0,1.0,0.0
DreamCoder-7B,all-masked,917,hostsResolver,1,1.0,transportAddresses,0.0,0.16666666666666663,0.2222222222222222,0.0,1.0,0.0
DreamCoder-7B,all-masked,917,shutting,1,1.0,Shutting,0.0,0.875,0.875,1.0,1.0,0.0
DreamCoder-7B,all-masked,917,is,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,resolvedAddressesRef,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,startLatch,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,addressCount,2,1.0,addressCount,1.0,1.0,1.0,1.0,1.0,0.0
DreamCoder-7B,all-masked,917,resolvedAddresses,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,unexpected,1,1.0,This,0.0,0.0,0.0,0.0,1.0,0.0
DreamCoder-7B,all-masked,917,resolution,1,1.0,lve,0.0,0.09999999999999998,0.1,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,networkService,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,loopbackAddress,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,hosts,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,port,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,ports,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,address,13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,hostname,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,unknownHostException,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,mockLog,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,failed,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,resolve,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,host,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,latch,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,hostname1,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,hostname2,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,timed,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,out,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,after,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,should,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,never,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,be,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,called,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,fut,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,of,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,two,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,valid,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,will,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,917,used,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,the,12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,not,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,of,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,expressions,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,to,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,an,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,result,47,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,condition,37,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,accept,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,match,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,exchange,77,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,text,38,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,plain,26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,application,28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,xml,29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,base,9,1.0,mediaType,0.0,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0
DreamCoder-7B,all-masked,918,atom,1,1.0,vnd,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,type,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,feed,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,entry,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,bogus,2,1.0,invalid,0.0,0.0,0.0,0.0,1.0,0.0
DreamCoder-7B,all-masked,918,json,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,html,18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,xhtml,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,image,2,1.0,application,0.0,0.18181818181818177,0.18181818181818182,0.0,1.0,0.0
DreamCoder-7B,all-masked,918,webp,1,1.0,vnd,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,apng,1,1.0,vnd,0.0,0.25,0.25,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,builder,4,1.0,resolverBuilder,0.0,0.4,0.4,0.5,1.0,0.0
DreamCoder-7B,all-masked,918,resolver,3,1.0,resolverResolver,0.0,0.5,0.5,1.0,1.0,0.0
DreamCoder-7B,all-masked,918,none,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,noneMatch,2,1.0,matched1,0.0,0.11111111111111116,0.2777777777777778,0.3333333333333333,0.875,0.0
DreamCoder-7B,all-masked,918,htmlMatch,2,1.0,matched2,0.0,0.2222222222222222,0.3888888888888889,0.3333333333333333,0.875,0.0
DreamCoder-7B,all-masked,918,pdf,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,condition1,36,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,condition2,36,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,as,15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,comparison,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,have,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,picked,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,exact,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,used,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,foo,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,produces,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,headers,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,bar,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,expected,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,number,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,conditions,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,found,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,expr,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,918,conditionMediaType,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,the,26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,of,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,cert,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,confirmedValidations,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,resumableTm,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,tm,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,implementation,1,1.0,can,0.0,0.1428571428571429,0.14285714285714285,0.0,1.0,0.0
DreamCoder-7B,all-masked,919,must,1,1.0,is,0.0,0.25,0.25,0.0,1.0,1.0
DreamCoder-7B,all-masked,919,be,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,subclass,1,1.0,nager,0.0,0.0,0.0625,0.0,1.0,0.0
DreamCoder-7B,all-masked,919,found,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,one,1,1.0,rustManager,0.0,0.18181818181818177,0.18181818181818182,0.0,1.0,0.0
DreamCoder-7B,all-masked,919,can,1,1.0,te,0.0,0.0,0.0,0.0,1.0,1.0
DreamCoder-7B,all-masked,919,configured,1,1.0,WrapTrustManager,0.0,0.125,0.125,0.0,1.0,0.0
DreamCoder-7B,all-masked,919,resumed,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,sessions,1,1.0,trustManager,0.0,0.16666666666666663,0.16666666666666666,0.0,1.0,0.0
DreamCoder-7B,all-masked,919,engine,25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,session,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,valid,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,peerCertificates,12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,are,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,chain,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,supported,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,trustManager,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,trust,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,managers,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,require,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,parameter,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,authType,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,919,socket,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DreamCoder-7B,all-masked,920,sum,10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
